t1_name,t1_redshift,t1_radeg,t1_decdeg,t1_japermag3,t1_japermag3err,ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id,dist_arcsec
SDSSJ143250.16+001756.3  ,4.838,218.209,0.2989917,20.134235,0.091459,9906621568782733,0.2990309382460997,218.20906562772333,14.526235118800972,215.73804861149065,53.77107517165191,349.3515201658295,57958.99227502073,56881.9767849626,0,332680,6.801569,4.336704,4.321999,644.41425,2473.2122,5046.564,5046.5557,5046.6846,5046.672,0,1.458016e+11,0.099782,1.956275,8.547712,6.337938,73.02788,-724.8669,5.485868,25.002373,21.771425,20.170376,20.49513,17.841278,NaN,20.651886,0.036859,0.069581,1.413634,4.094661,0.069581,1.413634,4.094661,0.089467,1245.8419,462.79688,3.36477,0.722078,0.001392,1.8e-05,126.60591,1.817649,8.494486,6.313671,72.968155,-724.643,5.264908,0,0,0.163718,0.150583,0.231538,0.955461,0,0.98673,0.992745,0.987217,0.016214,0.009574,0.01542,0,0,0,0,0,0,0,0,0,0,0,0,0,866.8093,319.04504,75.757515,3.269613,3557679,25.120838,21.851225,20.177156,20.499294,17.842167,NaN,20.696524,0.896632,0.929138,0.993773,0.996171,0.999182,0.999691,0.959722,6.800669,4.336535,4.321634,106328422,4493,0,0,0,0,0,0,1261.4971,522.0211,4.481465,0.770275,0.001454,1.9e-05,135.71686,1.730385,1.379818,1.389148,1.5857756e+11,38.16717,1.035814,1.119906,1.954172,1.088609,0.705792,0.166594,1.324389,0,391276,1.154701,0,0,0,0,0,0,0,0,3.157885,39.102554,15.581698,5.365054,2.722445,-3.091762,59.240376,-0.322138,2.657127,NaN,61.84528,235.96461,0.519367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,209,198,22,22,4,9010,0,0,2181p002,"",PSF,2178p000,0.27526516053815714
BTC40J1429+0119          ,4.84 ,217.3604167,1.3316667,18.88317,0.043078,9906621946071466,1.3315386479342988,217.3600995709915,15.226477893351738,214.55999671238868,55.107621061081815,349.38106728323527,57814.34739691073,56881.978428402595,3654357152682763648,338437,2.71711,3.663113,2.846338,2004.1836,2919.8796,19961.107,19961.104,19961.17,19961.174,0,1.4669279e+13,0.494479,5.963542,18.339558,16.724363,16.533072,236.69984,14.521115,23.26463,20.56124,19.341528,19.441626,19.454117,16.564505,19.595,0.032463,0.349829,4.353451,10.907302,0.34983,4.353452,10.907305,0.449172,951.39465,206.11996,2.951447,0.685694,0.001515,2e-05,67.96916,5.589732,18.238937,16.667953,16.521162,236.63545,14.004728,0.003173,0.000519,0.441942,0.539218,1.577317,2.649985,0.000365,0.995387,0.995074,0.994686,0.008485,0.009531,0.010326,NaN,1.664642,0.581524,2.345762,0.026606,NaN,9.131579,21.092089,1.701775,81.70563,20.627468,8.779201,19.481703,522.0003,183.13443,42.211456,2.737444,3557836,23.368967,20.631523,19.347502,19.445293,19.454899,16.5648,19.634314,0.908375,0.937317,0.994514,0.996627,0.99928,0.999728,0.964439,2.717031,3.662973,2.846233,106355791,2474,0.891005,0.710859,0.193637,0.246017,0.189084,-1.071765,1073.9861,327.94608,4.43504,0.774593,0.001512,2e-05,84.26506,1.10046,1.275661,1.122416,1.2734054e+13,16.788065,1.590921,1.190795,0.809141,0.991617,0.573226,0.104079,1.280985,2015.5,384106,0.99721,0,0,0,0,0,0,0,0,13.854585,80.25111,31.334087,13.802169,0.643035,1.063006,115.45976,-0.097792,-0.009605,2.890099,191.08147,278.10373,0.286812,0,0,0,0,0,0,1,128,105,108,31,0,7,106,10,0,0,2,2,205,197,24,24,2,9010,0,0,2173p012,G2,PSF,2178p015,1.2309359048758668
SDSSJ155422.97+303214.4  ,4.84 ,238.5957083,30.5373333,18.227652,0.069141,9906632468859114,30.537360297087645,238.59571704719477,49.34004552805933,226.4649066949276,50.05891937481643,49.036642102923395,58256.22528353073,57121.32831215259,0,499002,4.656342,5.726509,3.730879,1865.4086,2312.8494,3125.9788,3113.1912,3106.6733,3117.9297,0,8.790265e+10,0.001419,1.256764,24.22596,22.437338,58.929737,-1264.5039,9.284418,29.62034,22.251865,19.039297,19.122572,18.074163,NaN,20.080614,0.029887,0.00101,0.920892,6.984169,0.013859,0.939608,7.008191,0.001298,1132.284,277.32883,3.551275,0.988164,0.003845,4.6e-05,34.052788,1.184053,24.103565,22.367653,58.890656,-1264.1873,8.980019,32.329205,0.07872,0.372995,0.395778,0.480838,1.166562,0.007193,0.996196,0.991263,0.98943,0.009933,0.015186,0.016099,0,0,0,0,0,0,0,0,0,0,0,0,0,721.0379,195.52939,20.441418,7.399826,3657251,29.716398,22.316572,19.044796,19.12595,18.074884,NaN,20.116806,0.915328,0.942144,0.994948,0.996894,0.999337,0.99975,0.967214,4.656126,5.72592,3.730543,38455469,2282,0,0,0,0,0,0,1148.5856,297.06418,7.157315,1.349611,0.003661,4.4e-05,36.750694,1.429307,1.589127,1.281327,9.941789e+10,76.38088,1.09248,1.093852,3.540234,1.30906,0.501142,0.124636,1.271877,0,193703,2.199766,0,0,0,0,0,0,0,0,0.043694,19.718266,45.422752,22.234888,3.651794,-8.586902,52.40269,-0.081154,1.051065,NaN,178.59076,221.32837,1.07201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,264,264,46,46,2,9010,0,0,2386p305,"",PSF,2382p302,0.10090299952904555
SWJ162838.83+063859.14   ,4.85 ,247.1617917,6.6497611,18.501799,0.056999,9908823049044853,6.649747147857572,247.1618064653199,28.058393647050348,244.09603591340849,34.65435939785559,21.62941693221121,58369.05199432074,56885.04156839259,4438817299911512576,370171,4.544753,4.458095,4.613042,2984.1084,422.0824,35321.41,35320.332,35321.055,35321.203,0,1.291124e+13,0.133544,4.111244,17.807043,13.010335,133.04398,1298.8059,16.392012,24.685936,20.965067,19.37352,19.71428,17.190012,14.71614,19.463419,0.064951,0.085818,2.81306,11.874718,0.085818,2.81306,11.874718,0.110186,1667.7762,386.5965,3.231097,0.792929,0.000766,1e-05,130.18367,3.611818,17.612112,12.922683,132.85231,1298.099,15.246497,0.001192,8.4e-05,0.491297,0.387676,0.25647,0.86149,0.00014,1,1,1,0.008878,0.009498,0.015589,NaN,2.08463,0.868601,2.814785,0.01629,NaN,2.953299,21.38435,1.806315,85.61797,20.897589,18.722841,19.654974,1036.2366,293.41086,87.39901,3.789001,3464456,24.894688,21.105686,19.385471,19.721619,17.191578,14.71673,19.542074,0.825086,0.878522,0.989053,0.993263,0.998559,0.999456,0.930117,4.544631,4.457974,4.612832,129186586,885,0.18583,-1.514901,0.30914,-2.267468,0.107176,-1.474862,1724.0413,483.21463,5.091187,0.931449,0.000776,1e-05,152.51047,1.410511,1.409955,1.427869,4.758048e+12,35.658085,1.064122,1.176045,1.14081,0.675174,0.707493,0.091426,1.189064,2015.5,347327,1.563612,0,0,0,0,0,0,0,0,4.499805,71.01576,31.658218,11.507205,3.676125,4.105684,173.95958,-0.336147,2.530041,2.474848,284.91608,40.725136,0.156603,0,0,0,0,0,0,1,128,192,194,31,0,16,211,22,0,0,3,3,213,210,11,11,5,9012,0,0,2472p067,G2,PSF,2475p060,0.07287252507813845
SDSSJ144853.29+190205.7  ,4.865,222.2220417,19.0349389,19.17218,0.185555,9906628523528764,19.03494555536953,222.2220477910941,33.49911035687738,212.91283412840042,61.87957862852772,22.491511388606643,58547.32158038074,57121.3677128126,0,438801,5.155895,4.506083,5.16808,172.3028,2280.2483,13038.222,13038.0205,13037.965,13038.051,0,3.1252605e+11,0.129878,4.015861,17.597984,15.916515,57.8467,318.68753,11.769305,24.716158,20.990553,19.386343,19.49538,18.094303,16.241587,19.823122,0.041754,0.089369,2.877048,8.746865,0.089369,2.877048,8.746865,0.114778,1283.2803,374.4903,3.418046,0.839782,0.002145,2.7e-05,62.67273,3.695049,17.473902,15.8475,57.79311,318.57602,11.233768,0,0,0.156099,0.125174,0.236952,1.157359,0,0.994016,0.993237,0.989569,0.007168,0.008328,0.012213,0,0,0,0,0,0,0,0,0,0,0,0,0,834.1254,309.66385,44.320724,3.769403,3633439,24.850353,21.08095,19.394026,19.500097,18.09531,16.241968,19.873686,0.883734,0.920114,0.992949,0.995664,0.999074,0.99965,0.954497,5.155719,4.505902,5.167727,35994821,4668,0,0,0,0,0,0,1298.5989,518.3716,5.497636,1.010956,0.00197,2.5e-05,69.73192,1.522277,1.412923,1.506271,3.270931e+11,21.361797,1.090723,1.220282,1.158303,0.613438,0.462901,0.132923,1.037834,0,265336,1.207264,0,0,0,0,0,0,0,0,4.111678,71.50566,32.305676,14.522591,2.676822,1.666574,88.933365,-0.106071,1.404787,1.853342,16.24425,168.97873,0.47966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,212,214,29,30,3,9010,0,0,2220p190,"",PSF,2224p196,0.031681815868924275
SDSSJ134408.61+152125.0  ,4.871,206.0359167,15.3569583,18.461964,0.057045,9906627165032386,15.35699174369523,206.03591428588072,24.28922453306213,198.0878050170719,73.01386909962649,351.7321377325714,58548.28861678074,57121.201186802595,3742077461656043008,418072,5.151005,3.938102,2.768194,1209.4172,3269.678,20003.072,20002.76,20002.584,20002.78,0,2.1012029e+13,0.256469,3.171716,28.138489,28.561739,22.449501,-459.51587,14.693183,23.977413,21.246765,18.876747,18.860538,19.121983,NaN,19.58221,0.027573,0.183467,2.330164,11.05936,0.183528,2.330185,11.05936,0.236367,1760.9835,328.91833,2.905398,0.702133,0.00106,1.4e-05,83.454865,3.002036,28.007309,28.479893,22.435766,-459.40967,14.248181,0.069019,0.001161,0.049393,0.049288,5.335878,2.196603,-2.7e-05,0.995582,0.99515,0.993714,0.00938,0.009977,0.016582,NaN,2.748868,2.246821,3.077832,0.021306,NaN,4.727723,21.676632,1.532747,111.78926,20.727163,20.656591,19.578644,1154.0465,256.50082,52.754063,2.759573,3561055,24.066032,21.30646,18.88182,18.863653,19.122648,NaN,19.6156,0.92162,0.946502,0.995338,0.997134,0.999388,0.999769,0.969714,5.150753,3.937947,2.768005,108908788,4034,0.668576,-0.027147,0.130838,9.416222,0.104454,-0.376069,1819.9296,434.8212,4.622139,0.823033,0.001142,1.5e-05,104.695526,1.511264,1.322153,1.117976,2.3032687e+13,90.43764,1.089225,1.429575,0.548093,0.423873,0.710146,0.128729,0.859612,2015.5,289866,1.690859,0,0,0,0,0,0,0,0,9.918918,54.445248,47.739098,23.864265,0.730552,-1.698643,130.16231,0.018167,-0.258995,NaN,115.165794,311.70956,0.73378,0,0,0,0,0,0,1,128,243,243,31,0,14,244,24,0,0,3,3,200,194,15,15,3,9010,0,0,2059p152,G2,PSF,2066p151,0.12068862263545398
SDSSJ161622.10+050127.7  ,4.872,244.092125,5.024375,17.73945,0.044735,9906623367286751,5.024368870759579,244.0921284395606,25.898450872483085,241.06359754914993,36.51748445771095,18.04478900423926,57876.387590100734,56882.0548946626,4437431051970995840,360123,4.517775,4.289668,2.814316,1262.8937,2134.3555,111503.71,111514.59,111515.445,111515.61,0,1.904881e+14,1.018192,9.525429,34.42339,36.520676,186.42926,3529.0344,35.371124,22.480427,20.052788,18.657866,18.593653,16.823715,13.63086,18.628378,0.068392,0.647243,6.468736,25.50833,0.647243,6.468736,25.50833,0.831582,1171.1613,517.319,2.817629,0.696992,0.000904,1.2e-05,69.79426,8.311077,34.026714,36.261646,186.14645,3527.0122,32.77328,0.005763,0.00024,0.163187,0.072235,0.166386,0.864328,0.002928,0.996641,0.998602,0.666224,0.089894,0.009192,0.009302,NaN,0,0,0.724193,0.08311,NaN,8.924789,21.042377,1.53045,225.15984,19.90465,43.5865,18.715843,769.4189,489.21655,59.975063,2.49938,3448415,22.700237,20.200857,18.67045,18.601381,16.825363,13.631482,18.7112,0.816725,0.872515,0.988477,0.992907,0.998483,0.999427,0.926555,5.872009,4.286711,2.817611,129146241,4063,2.900301,0.228017,4.924726,0.239259,1.59355,-0.288698,1142.208,820.8497,5.009221,0.878016,0.000829,1.1e-05,120.1566,1.609288,1.381035,1.111503,6.931843e+13,37.246998,1.047276,1.819454,0.831733,0.484331,0.421792,0.10496,1.566925,2015.5,358582,1.489656,0,0,0,0,0,0,0,0,28.458603,189.03252,57.11654,30.273413,5.597351,12.442376,273.7977,0.069069,1.776018,3.193881,120.499,203.46861,0.040751,0,0,0,1,0,0,1,128,336,337,31,0,30,352,37,0,0,4,4,210,205,13,14,2,9010,0,0,2440p050,G2,PSF,2445p045,0.025278927965373517
SDSSJ153627.09+143717.1  ,4.88 ,234.112875,14.6214306,18.987915,0.124484,9906626898235643,14.621420181309563,234.11289173455498,32.91763915184831,227.49257484143558,49.68768683999009,23.40784865741237,58256.15604434073,57110.33269793259,1194408964542875008,414001,4.985184,3.049857,3.213886,641.41095,3468.0935,15255.315,15256.141,15256.395,15256.365,0,2.0805529e+12,0.047487,3.360603,13.05252,11.182975,54.69464,127.83976,11.502028,25.808567,21.183956,19.710764,19.878607,18.155138,17.233335,19.848064,0.050788,0.031775,2.361766,8.4523,0.031775,2.361768,8.452307,0.040858,1913.4038,659.74567,3.221522,0.835,0.002781,3.5e-05,77.622955,3.036928,12.940658,11.12402,54.633015,127.785355,10.868575,0.009936,0.000248,0.42832,0.310089,0.251994,3.565683,0.000581,0.997715,0.998064,0.996413,0.01069,0.03857,0.097086,NaN,6.315549,2.59459,10.329699,0.010004,NaN,NaN,NaN,NaN,32.07406,21.127611,NaN,NaN,1247.1959,485.02798,44.034683,4.677887,3627211,25.9718,21.293913,19.72011,19.884346,18.156363,17.233797,19.909569,0.860412,0.903686,0.99143,0.994728,0.998873,0.999574,0.944927,4.985,3.049762,3.845012,34761876,4347,0,0,0,0,0,0,1931.081,918.32983,4.859461,0.966591,0.002645,3.3e-05,79.605545,1.481238,1.159228,1.304317,7.189353e+11,56.35059,0.978868,1.289116,0.514123,0.756597,0.510565,0.133588,0.894579,2015.5,294042,1.384344,0,0,0,0,0,0,0,0,1.787241,78.005066,23.226667,10.164943,2.881148,0.759078,95.75638,-0.164236,1.727983,0.922565,61.446415,331.05054,0.189459,0,0,0,0,0,1,1,128,41,42,3,0,0,42,0,0,0,4,4,210,215,37,37,4,9010,0,0,2340p145,G2,PSF,2347p151,0.06931748610916622
SDSSJ133043.47+180401.1  ,4.888,202.6811667,18.0669889,,,9906628160129315,18.067017492604563,202.6811466357699,25.490356763234377,193.64733470747709,77.19230391866948,349.94913393127894,58547.27264162074,57120.214582832596,0,433256,5.348412,6.431854,4.846102,2003.8883,2720.36,1627.7759,1627.4379,1627.998,1627.7563,0,3.553301e+10,0.062762,1.189146,7.325969,8.656903,16.198427,-12.899251,5.289516,25.505756,22.311913,20.337837,20.156593,19.476318,NaN,20.69146,0.025452,0.045302,0.8797,4.001544,0.045331,0.879755,4.001644,0.058207,1490.5946,452.68735,3.493595,0.770559,0.00102,1.5e-05,39.838215,1.130301,7.294438,8.634002,16.189278,-12.8965,5.141468,0.13451,0.021686,0.491263,0.262158,1.786251,38.24997,0.005991,0.998779,0.997735,0.665821,0.008548,0.014886,0.011007,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.00354,324.35333,26.651,3.220543,3590473,25.587559,22.367016,20.34252,20.15947,19.47693,NaN,20.722282,0.927426,0.950515,0.995696,0.997355,0.999435,0.999787,0.972011,5.348201,6.431132,4.739504,109042176,2339,0,0,0,0,0,0,1498.8749,481.05783,5.006384,0.894224,0.001083,1.6e-05,41.701706,1.538475,1.685616,1.46347,2.9954308e+10,9.291661,0.984731,1.0698,0.850351,0.526432,0.742494,0.120441,1.303094,0,270400,1.644733,0,0,0,0,0,0,0,0,2.247277,24.048786,13.634151,7.579054,0.517075,-0.049293,32.451668,0.18305,0.682539,NaN,190.4522,259.66306,0.379763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,195,192,14,16,2,9010,0,0,2026p180,"",PSF,2029p181,0.12373692127975343
SDSSJ144352.94+060533.1  ,4.889,220.970625,6.0925444,19.325914,0.159445,9906623737365586,6.092573446968701,220.9705897045454,20.898602404408415,216.51981450841322,55.99236853777379,359.828682449266,58549.316703220735,57111.28110585259,0,365770,5.303298,5.631796,5.07475,2830.1643,3071.5747,13217.609,13217.756,13218.271,13218.273,0,3.1993758e+11,0.059731,2.369488,10.431981,9.01331,18.327757,71.24092,9.423842,25.559504,21.563364,19.954082,20.11279,19.342226,17.868176,20.06443,0.037966,0.04151,1.708205,7.024271,0.04151,1.708205,7.024271,0.053381,1988.2863,502.5297,3.548956,0.781399,0.001568,2e-05,132.20897,2.196727,10.365076,8.977766,18.312317,71.218254,9.033111,0.001579,6.2e-05,0.101435,0.062308,1.503442,7.956399,8.2e-05,0.997356,0.997827,0.996535,0.011687,0.009718,0.014329,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.1702,383.13217,91.86569,4.035967,3621378,25.681526,21.64556,19.96107,20.117079,19.343142,17.868523,20.110407,0.893698,0.927089,0.993587,0.996056,0.999158,0.999682,0.958538,5.303057,5.631583,5.074484,33745654,1106,0,0,0,0,0,0,2027.8439,598.57477,4.968424,0.861396,0.001558,2e-05,149.90854,1.523121,1.572842,1.494634,3.3119214e+11,78.60011,1.056021,0.960981,0.684643,0.706982,0.68237,0.131844,0.993975,0,352372,1.535152,0,0,0,0,0,0,0,0,2.380284,49.24441,19.526428,7.936057,0.725103,0.318413,103.864655,-0.15601,0.773937,1.474619,90.6321,292.66812,0.149338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,219,215,23,23,5,9010,0,0,2210p060,"",PSF,2202p060,0.16400607463754516
SDSSJ145212.86+023526.3  ,4.896,223.0535833,2.5906528,19.347157,0.06358,9906622419436863,2.590663736892396,223.05362516381362,18.224941596115347,219.77880854378282,52.098158886964036,357.8026790128179,57865.35860669073,56880.967071272586,0,345660,4.844054,4.228648,3.239391,2779.2224,3045.2898,7646.673,7688.2617,7695.665,7693.861,0,2.5983738e+11,0.104676,2.61646,8.491158,8.828935,33.70883,-315.25778,9.933386,24.95038,21.455715,20.177582,20.13523,18.680641,NaN,20.007257,0.040741,0.072248,1.878399,7.39125,0.072257,1.878415,7.391274,0.092784,1568.7561,287.22073,3.428952,0.749034,0.001762,2.4e-05,66.16171,2.412305,8.432734,8.791577,33.678364,-315.15015,9.492101,0,0,0.330307,0.279688,0.461994,1.191382,0,0.991924,0.660334,0.990375,0.009598,0.011403,0.012979,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.0629,204.86316,37.188274,3.537405,3555405,25.081324,21.543919,20.18508,20.139833,18.681623,NaN,20.056595,0.886387,0.921973,0.993119,0.995769,0.999096,0.999659,0.955576,4.843771,4.233715,3.233639,33598734,1343,0,0,0,0,0,0,1605.8948,346.07263,4.802456,0.839303,0.001716,2.3e-05,71.9081,1.458442,1.357092,1.198103,2.8402074e+11,72.015175,0.992994,1.146553,1.035268,1.156426,0.605882,0.148416,5.392108,0,374906,1.487324,0,0,0,0,0,0,0,0,3.674926,40.882755,15.615256,7.608823,1.413779,-1.556391,77.2086,0.045246,1.45821,NaN,108.37167,290.06848,-0.128485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,206,198,27,28,3,9010,0,0,2231p025,"",PSF,2223p030,0.15561888100564963
SDSSJ170254.22+243341.6  ,4.899,255.7259583,24.5615722,19.38196,0.192775,9906630461954202,24.561545321924694,255.7259300150089,47.05309947858912,250.78335581959738,33.96630191251146,45.52339002889841,58254.26907106074,56882.0696649426,4572465785831094400,468379,6.592833,4.98752,4.901068,157.14783,2645.944,8546.464,8546.141,8546.116,8546.182,0,6.9213644e+11,0.302696,2.733635,14.986396,15.763074,54.68789,171.58469,10.684655,23.797482,21.408148,19.560757,19.505898,18.155272,16.913803,19.928099,0.058246,0.198439,1.895831,7.79913,0.198439,1.895831,7.79913,0.254757,856.06384,444.88135,3.739974,0.994307,0.001447,1.8e-05,58.437572,2.433884,14.839195,15.667807,54.61723,171.50095,10.012589,0.002756,0.001751,0.620443,0.354934,0.61549,3.190261,0.004073,0.999968,0.999984,1,0.007177,0.007769,0.010204,NaN,0,0,6541.6606,0.012318,NaN,NaN,NaN,NaN,44.033806,21.209192,NaN,NaN,612.196,340.2557,39.423107,2.450434,3429588,23.984684,21.53425,19.571474,19.51248,18.156675,16.914333,19.998634,0.841627,0.890347,0.990178,0.993956,0.998708,0.999512,0.9371,6.592049,4.987155,4.900851,133076269,6298,0,0,0,0,0,0,869.93414,533.6341,6.415748,1.227514,0.001371,1.7e-05,62.982216,1.71659,1.487184,1.472428,1.5683836e+12,71.86339,1.117327,1.054336,3.486469,1.129316,0.327901,0.106146,1.191586,2015.5,229591,1.535616,0,0,0,0,0,0,0,0,7.453834,51.336,28.697536,15.623142,2.077293,0.728403,76.54071,0.058994,1.355804,1.242342,15.090277,252.3468,0.42716,0,0,0,0,0,0,1,128,38,38,3,0,0,47,0,0,0,2,3,244,246,18,18,2,9010,0,0,2555p245,G2,PSF,2559p242,0.13393930185094144
SDSSJ140404.65+031403.8  ,4.9  ,211.019375,3.2344028,18.28206,0.06317,9906622699279077,3.2344205997917266,211.01937873347094,14.858024393241509,207.72064246693074,60.463083401410195,342.0709166005189,57893.20308068074,57546.081708156664,3670552546642772480,349930,8.133428,6.993037,3.321123,407.92587,1585.5013,27756.68,27708.738,27709.174,27710.168,0,1.6202597e+13,0.024868,5.229917,23.641155,24.845678,68.91316,1198.4137,22.479973,26.510899,20.703762,19.065828,19.011873,17.904245,14.803483,19.12051,0.02597,0.017898,3.85974,16.973412,0.017898,3.85974,16.973412,0.023028,695.6214,235.5939,2.718165,0.635026,0.001469,1.9e-05,46.026474,4.965979,23.537334,24.778614,68.87345,1198.153,21.838154,0.018762,0.000291,42.406967,111.56522,57.43802,72.24882,0.000579,0.999337,0.999108,0.700431,0.009103,0.009817,0.015089,NaN,1.922013,1.049049,2.227935,0.035002,NaN,2.203598,22.34416,1.370599,120.061264,20.434013,18.545162,19.270191,499.25015,212.04254,30.937986,5.834377,3564943,26.594366,20.759989,19.070606,19.014807,17.904871,14.80372,19.15196,0.926004,0.949533,0.995609,0.997301,0.999424,0.999782,0.971449,8.133061,6.992702,3.295486,106827139,4837,0.54703,0.009739,0.30824,-0.079792,0.194963,0.948198,675.9199,302.30933,4.24347,0.774935,0.001477,2e-05,57.012264,1.913363,1.767543,1.225281,1.0302952e+13,14.701836,1.124891,0.992012,0.81273,0.8326,0.701398,0.110585,2.338808,2015.5,370776,1.608028,0,0,0,0,0,0,0,0,0.607351,76.223145,38.80567,19.745705,2.639855,5.264287,148.15617,0.055799,1.109936,3.101151,38.905262,150.92278,0.081354,0,0,0,0,0,0,1,128,106,106,31,0,3,106,11,0,0,2,2,189,182,23,23,2,9010,0,0,2109p032,G2,PSF,2117p030,0.06546924593578818
SDSSJ140342.07+125252.5  ,4.913,210.9252917,12.8812722,17.945332,0.030874,9906626341768391,12.881264573250679,210.92526582962122,23.81698377146741,203.92256159296497,67.89146135561582,356.3713658098641,57818.33237274075,57110.240530122595,1229596566445809536,405510,4.244262,3.455657,3.909777,1426.7264,168.0387,22203.475,22202.826,22203.385,22203.418,0,2.9455775e+13,0.181159,4.365732,34.823997,31.13366,215.36778,1054.2542,20.627174,24.35485,20.899857,18.645304,18.766924,16.667048,14.942636,19.213902,0.027191,0.130155,3.220098,15.58217,0.130215,3.220299,15.582758,0.167148,873.4812,239.11627,2.78945,0.719842,0.001639,2.2e-05,45.18241,4.135322,34.66389,31.045677,215.23784,1054.0139,20.010973,0.00157,0.00011,5171.1733,5940.1836,192.83008,20.199127,7.8e-05,0.995685,0.995709,0.991402,0.009496,0.008865,0.013009,NaN,0.682624,0.124135,1.883423,0.034291,NaN,1.889612,22.10367,1.43908,91.68541,20.488466,23.045774,19.299562,542.8268,189.00262,34.800606,3.483517,3562033,24.442244,20.958727,18.650307,18.769997,16.667704,14.942884,19.24683,0.922662,0.947223,0.995402,0.997174,0.999397,0.999772,0.970127,4.244042,3.45554,3.909497,35785970,3271,1.136936,-0.49923,0.412793,0.053325,0.229983,-0.101563,888.8326,339.9861,4.964608,0.898973,0.001836,2.4e-05,60.86521,1.376264,1.23631,1.317708,1.3212396e+13,20.410807,1.258066,1.125038,0.502493,0.631858,0.585869,0.129659,1.756155,2015.5,306264,1.711897,0,0,0,0,0,0,0,0,4.940026,63.946075,57.894405,26.340248,8.713593,4.931286,134.50949,-0.11969,2.102293,1.724819,135.77441,16.331856,0.596523,0,0,0,0,0,0,1,128,120,120,31,0,5,121,11,0,0,2,2,201,201,23,24,2,9010,0,0,2108p130,G2,PSF,2110p136,0.09485038936024763
